,Country,Year,ECCN Code,Description,Rank,Ranking
1128,Hong Kong,2020,1C351,Human and Animal Pathogens and toxins,9,License
1129,Hong Kong,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,10,License
1130,Hong Kong,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1131,Hong Kong,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,2,Exceptions
1132,Hong Kong,2020,EAR99,Items subject to the EAR that are not elsewhere controlled,3,Exceptions
1133,Hong Kong,2020,5D002,"""Software"" as follows (see List of Items Controlled)",4,Exceptions
1134,Hong Kong,2020,3A001,Electronic Components,5,Exceptions
1135,Hong Kong,2020,No ECCN,No ECCN is required for License Exceptions TMP*,6,Exceptions
1136,Hong Kong,2020,5B002,"""Information Security"" test, inspection and ""production"" equipment",7,Exceptions
1137,Hong Kong,2020,5D992,"Information Security"" ""software"" not controlled by 5D002 as follo",8,Exceptions
1138,Hong Kong,2020,7A103,"Instrumentation, Navigation Equip./Systems Not",9,Exceptions
1139,Hong Kong,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,10,Exceptions
1140,Hong Kong,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,1,NLR with ECCN
1141,Hong Kong,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,2,NLR with ECCN
1142,Hong Kong,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,3,NLR with ECCN
1143,Hong Kong,2020,3A991,Electronic Devices and Components,4,NLR with ECCN
1144,Hong Kong,2020,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,5,NLR with ECCN
1145,Hong Kong,2020,4A994,Computers Not Controlled By 4A001 or 4A003,6,NLR with ECCN
1146,Hong Kong,2020,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,7,NLR with ECCN
1147,Hong Kong,2020,3B992,Equip. for the Inspection/Testing of Components not Controlled buy 3B0,8,NLR with ECCN
1148,Hong Kong,2020,3A999,"Specific Processing Equip., N.E.S.",9,NLR with ECCN
1149,Hong Kong,2020,8A992,"Vessels, Marine Systems or Equip. not Controlled by 8A001 or 8A002...",10,NLR with ECCN
1150,India,2020,9A610,Military Aircraft and Related Commodities,1,License
1151,India,2020,9B610,"Test, Inspection, and Production Equip. and Related Commodities Specia",2,License
1152,India,2020,3A611,Military Electronics,3,License
1153,India,2020,9A515,Spacecraft and Related Commodities,4,License
1154,India,2020,EAR99,Items subject to the EAR that are not elsewhere controlled,5,License
1155,India,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,6,License
1156,India,2020,3A001,Electronic Components,7,License
1157,India,2020,9A619,Military Gas Turbine Engines and Related Commodities,8,License
1158,India,2020,2B230,Pressure Transducers,9,License
1159,India,2020,0A501,Firearms (except 0A502 shotguns) and related commodities as follows (s,10,License
1160,India,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1161,India,2020,9A610,Military Aircraft and Related Commodities,2,Exceptions
1162,India,2020,4A001,Ruggedized Electronic Computers/Related Equip.,3,Exceptions
1163,India,2020,EAR99,Items subject to the EAR that are not elsewhere controlled,4,Exceptions
1164,India,2020,3A001,Electronic Components,5,Exceptions
1165,India,2020,5B002,"""Information Security"" test, inspection and ""production"" equipment",6,Exceptions
1166,India,2020,6A003,Cameras,7,Exceptions
1167,India,2020,5D002,"""Software"" as follows (see List of Items Controlled)",8,Exceptions
1168,India,2020,7A103,"Instrumentation, Navigation Equip./Systems Not",9,Exceptions
1169,India,2020,9B610,"Test, Inspection, and Production Equip. and Related Commodities Specia",10,Exceptions
1170,India,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,1,NLR with ECCN
1171,India,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,2,NLR with ECCN
1172,India,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,3,NLR with ECCN
1173,India,2020,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,4,NLR with ECCN
1174,India,2020,3A999,"Specific Processing Equip., N.E.S.",5,NLR with ECCN
1175,India,2020,4A994,Computers Not Controlled By 4A001 or 4A003,6,NLR with ECCN
1176,India,2020,7A994,Other Navigation Direction Finding Equip. Not Controlled under 7A003,7,NLR with ECCN
1177,India,2020,2B999,"Specific Processing Equip., N.E.S.",8,NLR with ECCN
1178,India,2020,3A991,Electronic Devices and Components,9,NLR with ECCN
1179,India,2020,5B991,Telecommunications Test Equip,10,NLR with ECCN
1180,Indonesia,2020,9A610,Military Aircraft and Related Commodities,1,License
1181,Indonesia,2020,0A501,Firearms (except 0A502 shotguns) and related commodities as follows (s,2,License
1182,Indonesia,2020,2B350,Chemical Manufacturing Facilities and Equip.,3,License
1183,Indonesia,2020,0A504,Optical sighting devices for firearms (including shotguns controlled b,4,License
1184,Indonesia,2020,3A611,Military Electronics,5,License
1185,Indonesia,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,6,License
1186,Indonesia,2020,6A003,Cameras,7,License
1187,Indonesia,2020,9A619,Military Gas Turbine Engines and Related Commodities,8,License
1188,Indonesia,2020,3A231,Neutron Generator Systems Including Tubes,9,License
1189,Indonesia,2020,1A007,Devices Designed to Initiate Energetic Charges,10,License
1190,Indonesia,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1191,Indonesia,2020,9A610,Military Aircraft and Related Commodities,2,Exceptions
1192,Indonesia,2020,5D002,'Software' as follows (see List of Items Controlled),3,Exceptions
1193,Indonesia,2020,1A613,"Armored and Protective Equip., Constructions, and Components",4,Exceptions
1194,Indonesia,2020,6A003,Cameras,5,Exceptions
1195,Indonesia,2020,0A501,Firearms (except 0A502 shotguns) and related commodities as follows (s,6,Exceptions
1196,Indonesia,2020,0A982,"Handcuffs, Leg Irons and Shackles",7,Exceptions
1197,Indonesia,2020,3A611,Military Electronics,8,Exceptions
1198,Indonesia,2020,No ECCN,No ECCN No ECCN is required for License Exceptions TMP*,9,Exceptions
1199,Indonesia,2020,10006,Fluids and Lubricating Materials,10,Exceptions
1200,Indonesia,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,1,NLR with ECCN
1201,Indonesia,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,2,NLR with ECCN
1202,Indonesia,2020,2B999,"Specific Processing Equip., N.E.S.",3,NLR with ECCN
1203,Indonesia,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,4,NLR with ECCN
1204,Indonesia,2020,1C992,Commercial Charges and Devices Containing Energetic Materials,5,NLR with ECCN
1205,Indonesia,2020,1A999,"Specific Processing Equip., N.E.S",6,NLR with ECCN
1206,Indonesia,2020,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,7,NLR with ECCN
1207,Indonesia,2020,8A992,"Vessels, Marine Systems or Equip. not Controlled by 8A001 or 8A002...",8,NLR with ECCN
1208,Indonesia,2020,3A611,Military Electronics,9,NLR with ECCN
1209,Indonesia,2020,1A995,"Protective and Detection Equip., N.E.S., as Follows (See List of Items Cont",10,NLR with ECCN
1210,Japan,2020,9A610,Military Aircraft and Related Commodities,1,License
1211,Japan,2020,9A619,Military Gas Turbine Engines and Related Commodities,2,License
1212,Japan,2020,3A611,Military Electronics,3,License
1213,Japan,2020,9A604,"Commodities Related to Launch Vehicles, Missiles, Rockets, torpedoes, etc.",4,License
1214,Japan,2020,0A501,Firearms (except 0A502 shotguns) and related commodities as follows (see Commerce Control List for full description),5,License
1215,Japan,2020,3A001,Electronic Components,6,License
1216,Japan,2020,9A515,Spacecraft and Related Commodities,7,License
1217,Japan,2020,8A609,Surface Vessels of War and Related Commodities,8,License
1218,Japan,2020,7A103,"Instrumentation, Navigation Equip./Systems Not Controlled by 7A003",9,License
1219,Japan,2020,7A611,"Navigation and Avionics equipment and systems, and ""parts,"" ""component",10,License
1220,Japan,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1221,Japan,2020,9A610,Military Aircraft and Related Commodities,2,Exceptions
1222,Japan,2020,3A611,Military Electronics,3,Exceptions
1223,Japan,2020,5D002,"""Software"" as follows (see List of Items Controlled)",4,Exceptions
1224,Japan,2020,9A619,Military Gas Turbine Engines and Related Commodities,5,Exceptions
1225,Japan,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,6,Exceptions
1226,Japan,2020,EAR99,Items subject to the EAR that are not elsewhere controlled,7,Exceptions
1227,Japan,2020,0A606,Ground Vehicles and Related Commodities,8,Exceptions
1228,Japan,2020,6A003,Cameras,9,Exceptions
1229,Japan,2020,No ECCN,No ECCN,10,Exceptions
1230,Japan,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A101,1,NLR with ECCN
1231,Japan,2020,3B991,Other Mfg/Test Equip. Not Controlled By 3B,2,NLR with ECCN
1232,Japan,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,3,NLR with ECCN
1233,Japan,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled),4,NLR with ECCN
1234,Japan,2020,7A994,Other Navigation Direction Finding Equip. Not Controlled under 7A003,5,NLR with ECCN
1235,Japan,2020,3A992,General Purpose Electronic Equip. Not Controlled by 3A002,6,NLR with ECCN
1236,Japan,2020,4A994,Computers Not Controlled By 4A001 or 4A003,7,NLR with ECCN
1237,Japan,2020,3B992,Equip. for the Inspection/Testing of Components not Controlled buy 3B0,8,NLR with ECCN
1238,Japan,2020,3A991,Electronic Devices and Components,9,NLR with ECCN
1239,Japan,2020,5D992,"""Information Security"" ""software"" not controlled by 5D002 as follows (see List of Items Controlled)",10,NLR with ECCN
1240,Korea,2020,9A610,Military Aircraft and Related Commodities,1,License
1241,Korea,2020,0A606,Ground Vehicles and Related Commodities,2,License
1242,Korea,2020,9A619,Military Gas Turbine Engines and Related Commodities,3,License
1243,Korea,2020,7A003,Inertial Navigation Systems (Gimballed/Strapdown),4,License
1244,Korea,2020,3A611,Military Electronics,5,License
1245,Korea,2020,1C351,Human and Animal Pathogens and toxins,6,License
1246,Korea,2020,7A611,"Navigation and Avionics equipment and systems, and parts, component",7,License
1247,Korea,2020,1C107,"Graphite and Ceramic Materials, Other Than Those Controlled by 1C007",8,License
1248,Korea,2020,3A001,Electronic Components,9,License
1249,Korea,2020,6A003,Cameras,10,License
1250,Korea,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1251,Korea,2020,9A610,Military Aircraft and Related Commodities,2,Exceptions
1252,Korea,2020,9A619,Military Gas Turbine Engines and Related Commodities,3,Exceptions
1253,Korea,2020,3A611,Military Electronics,4,Exceptions
1254,Korea,2020,6A003,Cameras,5,Exceptions
1255,Korea,2020,0A606,Ground Vehicles and Related Commodities,6,Exceptions
1256,Korea,2020,0A614,Military Training Equip.,7,Exceptions
1257,Korea,2020,EAR99,Items subject to the EAR that are not elsewhere controlled,8,Exceptions
1258,Korea,2020,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,9,Exceptions
1259,Korea,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,10,Exceptions
1260,Korea,2020,3B991,Other Mfg/Test Equip. Not Controlled By 3B,1,NLR with ECCN
1261,Korea,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,2,NLR with ECCN
1262,Korea,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,3,NLR with ECCN
1263,Korea,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,4,NLR with ECCN
1264,Korea,2020,3B992,Equip. for the Inspection/Testing of Components not Controlled buy 3B0,5,NLR with ECCN
1265,Korea,2020,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,6,NLR with ECCN
1266,Korea,2020,3B001,Epitaxial Equip. for Semiconductors,7,NLR with ECCN
1267,Korea,2020,2B999,"Specific Processing Equip., N.E.S.",8,NLR with ECCN
1268,Korea,2020,3A999,"Specific Processing Equip., N.E.S.",9,NLR with ECCN
1269,Korea,2020,4A994,Computers Not Controlled By 4A001 or 4A003,10,NLR with ECCN
1270,Malaysia,2020,2B230,Pressure Transducers,1,License
1271,Malaysia,2020,3A001,Electronic Components,2,License
1272,Malaysia,2020,7A103,"Instrumentation, Navigation Equip./Systems Not",3,License
1273,Malaysia,2020,2B350,Chemical Manufacturing Facilities and Equip.,4,License
1274,Malaysia,2020,9A610,Military Aircraft and Related Commodities,5,License
1275,Malaysia,2020,3A611,Military Electronics,6,License
1276,Malaysia,2020,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,7,License
1277,Malaysia,2020,1A004,Protective and Detection Equip.,8,License
1278,Malaysia,2020,3A002,General Purpose Electronic Equip.,9,License
1279,Malaysia,2020,3C004,"Hydrides of Phosphorus, Arsenic, Or Antimony",10,License
1280,Malaysia,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1281,Malaysia,2020,3A001,Electronic Components,2,Exceptions
1282,Malaysia,2020,3A002,General Purpose Electronic Equip.,3,Exceptions
1283,Malaysia,2020,9A610,Military Aircraft and Related Commodities,4,Exceptions
1284,Malaysia,2020,9A604,"Commodities Related to Launch Vehicles, Missiles, Rockets, torpedoes,",5,Exceptions
1285,Malaysia,2020,EAR99,Items subject to the EAR that are not elsewhere controlled,6,Exceptions
1286,Malaysia,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,7,Exceptions
1287,Malaysia,2020,5B002,"""Information Security"" test, inspection and ""production"" equipment",8,Exceptions
1288,Malaysia,2020,3B001,Epitaxial Equip. for Semiconductors,9,Exceptions
1289,Malaysia,2020,1C006,Fluids and Lubricating Materials,10,Exceptions
1290,Malaysia,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,1,NLR with ECCN
1291,Malaysia,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,2,NLR with ECCN
1292,Malaysia,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,3,NLR with ECCN
1293,Malaysia,2020,3A992,General Purpose Electronic Equip. Note Controlled by 3A002,4,NLR with ECCN
1294,Malaysia,2020,3B992,Equip. for the Inspection/Testing of Components not Controlled buy 3B0,5,NLR with ECCN
1295,Malaysia,2020,3A991,Electronic Devices and Components,6,NLR with ECCN
1296,Malaysia,2020,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,7,NLR with ECCN
1297,Malaysia,2020,4A994,Computers Not Controlled By 4A001 or 4A003,8,NLR with ECCN
1298,Malaysia,2020,3B991,Other Mfg/Test Equip. Not Controlled By 3B,9,NLR with ECCN
1299,Malaysia,2020,5B991,Telecommunications Test Equip,10,NLR with ECCN
1300,Mexico,2020,3A611,Military Electronics,1,License
1301,Mexico,2020,9A610,Military Aircraft and Related Commodities,2,License
1302,Mexico,2020,0B501,"Test, inspection, and production ""equipment"" and related commodities f",3,License
1303,Mexico,2020,9A619,Military Gas Turbine Engines and Related Commodities,4,License
1304,Mexico,2020,9B610,"Test, Inspection, and Production Equip. and Related Commodities Specia",5,License
1305,Mexico,2020,9A604,"Commodities Related to Launch Vehicles, Missiles, Rockets, torpedoes,",6,License
1306,Mexico,2020,3A981,Polygraphs/Fingerprint Analyzers/Cameras/Equip.,7,License
1307,Mexico,2020,9B001,"Equip., tooling Or Fixtures, ""Specially Designed"" for Manufacturing Ga",8,License
1308,Mexico,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,9,License
1309,Mexico,2020,1C111,"Propellants and Constituent Chemicals, for Propellants, Other Than Tho",10,License
1310,Mexico,2020,5A002,Systems/Equip./Integrated Circuits for Info Sec,1,Exceptions
1311,Mexico,2020,No ECCN,No ECCN No ECCN is required for License Exceptions TMP*,2,Exceptions
1312,Mexico,2020,9A610,Military Aircraft and Related Commodities,3,Exceptions
1313,Mexico,2020,3A001,Electronic Components,4,Exceptions
1314,Mexico,2020,9A619,Military Gas Turbine Engines and Related Commodities,5,Exceptions
1315,Mexico,2020,0A606,Ground Vehicles and Related Commodities,6,Exceptions
1316,Mexico,2020,9B001,"Equip., tooling Or Fixtures, ""Specially Designed"" for Manufacturing Ga",7,Exceptions
1317,Mexico,2020,3A611,Military Electronics,8,Exceptions
1318,Mexico,2020,0A614,Military Training Equip.,9,Exceptions
1319,Mexico,2020,9A604,"Commodities Related to Launch Vehicles, Missiles, Rockets, torpedoes,",10,Exceptions
1320,Mexico,2020,4A994,Computers Not Controlled By 4A001 or 4A003,1,NLR with ECCN
1321,Mexico,2020,9A991,Aircraft N.E.S. and Gas Turbine Engines not Controlled by 9A001 or 9A1,2,NLR with ECCN
1322,Mexico,2020,5A991,Telecommunication Equip. Not Controlled by 5A001,3,NLR with ECCN
1323,Mexico,2020,5A992,Equipment not controlled by 5A002 (see List of Items Controlled).,4,NLR with ECCN
1324,Mexico,2020,3A991,Electronic Devices and Components,5,NLR with ECCN
1325,Mexico,2020,3A999,"Specific Processing Equip., N.E.S.",6,NLR with ECCN
1326,Mexico,2020,7A994,Other Navigation Direction Finding Equip. ... Not Controlled under 7A003,7,NLR with ECCN
